"","SpawnBio_om","Recruit_0_om","F_om","SPRratio_om","SpawnBio_em","Recruit_0_em","F_em","SPRratio_em","scenario","replicate","A","D","E","F","L","species","year","ID"
"613",4185830000,96400500,0,0,4365530000,140456000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",13,"A100-D0-E20-F1-L100-cayz-1"
"614",4250530000,55248200,0,0,4373560000,116231000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",14,"A100-D0-E20-F1-L100-cayz-1"
"615",4284790000,231824000,0,0,4370820000,137318000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",15,"A100-D0-E20-F1-L100-cayz-1"
"616",4265290000,102928000,0,0,4359380000,160804000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",16,"A100-D0-E20-F1-L100-cayz-1"
"617",4228540000,127342000,0,0,4334730000,130207000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",17,"A100-D0-E20-F1-L100-cayz-1"
"618",4227180000,175065000,0,0,4318350000,150310000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",18,"A100-D0-E20-F1-L100-cayz-1"
"619",4207600000,154081000,0,0,4315370000,182869000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",19,"A100-D0-E20-F1-L100-cayz-1"
"620",4201740000,145623000,0,0,4315010000,127305000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",20,"A100-D0-E20-F1-L100-cayz-1"
"621",4223160000,167613000,0,0,4336240000,195183000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",21,"A100-D0-E20-F1-L100-cayz-1"
"622",4255450000,153647000,0,0,4376540000,139843000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",22,"A100-D0-E20-F1-L100-cayz-1"
"623",4297890000,119570000,0,0,4421170000,117843000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",23,"A100-D0-E20-F1-L100-cayz-1"
"624",4351980000,57349300,0,0,4486530000,88177500,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",24,"A100-D0-E20-F1-L100-cayz-1"
"625",4395870000,189625000,0,0,4530530000,153437000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",25,"A100-D0-E20-F1-L100-cayz-1"
"626",4392580000,108257000,0.121067,0.579005,4531960000,116736000,0.116817,0.567468,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",26,"A100-D0-E20-F1-L100-cayz-1"
"627",3865500000,117794000,0.121067,0.579005,4005340000,137505000,0.116726,0.567235,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",27,"A100-D0-E20-F1-L100-cayz-1"
"628",3427410000,67788500,0.121067,0.579005,3549910000,71728500,0.116675,0.567103,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",28,"A100-D0-E20-F1-L100-cayz-1"
"629",3042810000,111600000,0.121067,0.579005,3158660000,110961000,0.11609,0.565585,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",29,"A100-D0-E20-F1-L100-cayz-1"
"630",2705120000,135791000,0.121067,0.579005,2826220000,125255000,0.11534,0.563629,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",30,"A100-D0-E20-F1-L100-cayz-1"
"631",2405950000,180857000,0.121067,0.579005,2530140000,157806000,0.114588,0.561654,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",31,"A100-D0-E20-F1-L100-cayz-1"
"632",2173440000,92952500,0.121067,0.579005,2294590000,103969000,0.114426,0.561226,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",32,"A100-D0-E20-F1-L100-cayz-1"
"633",2022060000,129817000,0.121067,0.579005,2126810000,86919300,0.115329,0.563599,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",33,"A100-D0-E20-F1-L100-cayz-1"
"634",1927810000,99069100,0.121067,0.579005,2012840000,95702600,0.115997,0.565342,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",34,"A100-D0-E20-F1-L100-cayz-1"
"635",1847670000,62633700,0.121067,0.579005,1909510000,81384800,0.118206,0.571037,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",35,"A100-D0-E20-F1-L100-cayz-1"
"636",1784020000,100764000,0.121067,0.579005,1805730000,98930000,0.120476,0.576775,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",36,"A100-D0-E20-F1-L100-cayz-1"
"637",1706720000,88928400,0.121067,0.579005,1702760000,68667200,0.121495,0.579316,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",37,"A100-D0-E20-F1-L100-cayz-1"
"638",1617750000,102621000,0.121067,0.579005,1604400000,102349000,0.122047,0.580681,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",38,"A100-D0-E20-F1-L100-cayz-1"
"639",1537930000,152325000,0.121067,0.579005,1515020000,149265000,0.123376,0.583947,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",39,"A100-D0-E20-F1-L100-cayz-1"
"640",1468590000,119041000,0.121067,0.579005,1430960000,116101000,0.124398,0.586431,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",40,"A100-D0-E20-F1-L100-cayz-1"
"641",1432400000,87425200,0.121067,0.579005,1384520000,78508000,0.12503,0.587957,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",41,"A100-D0-E20-F1-L100-cayz-1"
"642",1433630000,91095900,0.121067,0.579005,1380280000,83920600,0.125462,0.588995,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",42,"A100-D0-E20-F1-L100-cayz-1"
"643",1436470000,130368000,0.121067,0.579005,1379160000,136971000,0.126117,0.590562,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",43,"A100-D0-E20-F1-L100-cayz-1"
"644",1425560000,112643000,0.121067,0.579005,1360760000,103821000,0.126929,0.592493,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",44,"A100-D0-E20-F1-L100-cayz-1"
"645",1416330000,71938700,0.121067,0.579005,1345230000,62201500,0.126913,0.592454,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",45,"A100-D0-E20-F1-L100-cayz-1"
"646",1420010000,79914600,0.121067,0.579005,1348670000,88731600,0.127192,0.593115,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",46,"A100-D0-E20-F1-L100-cayz-1"
"647",1413320000,117757000,0.121067,0.579005,1338490000,121046000,0.12794,0.594877,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",47,"A100-D0-E20-F1-L100-cayz-1"
"648",1384390000,124130000,0.121067,0.579005,1306130000,138956000,0.127879,0.594734,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",48,"A100-D0-E20-F1-L100-cayz-1"
"649",1355560000,86376100,0.121067,0.579005,1281530000,84950600,0.127164,0.593049,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",49,"A100-D0-E20-F1-L100-cayz-1"
"650",1347290000,138449000,0.121067,0.579005,1285780000,117380000,0.125244,0.588471,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",50,"A100-D0-E20-F1-L100-cayz-1"
"651",1346880000,101993000,0.121067,0.579005,1306680000,103957000,0.123629,0.584564,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",51,"A100-D0-E20-F1-L100-cayz-1"
"652",1351430000,74525100,0.121067,0.579005,1321700000,80967200,0.123384,0.583965,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",52,"A100-D0-E20-F1-L100-cayz-1"
"653",1370330000,117146000,0.121067,0.579005,1340230000,96257000,0.123338,0.583852,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",53,"A100-D0-E20-F1-L100-cayz-1"
"654",1373160000,59299000,0.121067,0.579005,1346040000,83251900,0.123002,0.583032,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",54,"A100-D0-E20-F1-L100-cayz-1"
"655",1364600000,189310000,0.121067,0.579005,1336260000,191021000,0.123733,0.584817,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",55,"A100-D0-E20-F1-L100-cayz-1"
"656",1349250000,174353000,0.121067,0.579005,1318390000,174047000,0.123063,0.583182,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",56,"A100-D0-E20-F1-L100-cayz-1"
"657",1343780000,71537800,0.121067,0.579005,1322470000,87586700,0.121728,0.579894,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",57,"A100-D0-E20-F1-L100-cayz-1"
"658",1399470000,69637500,0.121067,0.579005,1390900000,59927500,0.120561,0.576987,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",58,"A100-D0-E20-F1-L100-cayz-1"
"659",1458560000,133089000,0.121067,0.579005,1470150000,133644000,0.118817,0.572592,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",59,"A100-D0-E20-F1-L100-cayz-1"
"660",1470450000,86641000,0.121067,0.579005,1503080000,75064500,0.117803,0.570005,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",60,"A100-D0-E20-F1-L100-cayz-1"
"661",1463040000,257397000,0.121067,0.579005,1503840000,247439000,0.117141,0.568306,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",61,"A100-D0-E20-F1-L100-cayz-1"
"662",1455140000,76023600,0.121067,0.579005,1498960000,86199800,0.117491,0.569206,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",62,"A100-D0-E20-F1-L100-cayz-1"
"663",1479970000,137410000,0.121067,0.579005,1512750000,113623000,0.118205,0.571035,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",63,"A100-D0-E20-F1-L100-cayz-1"
"664",1549910000,93095400,0.121067,0.579005,1578450000,98055300,0.118597,0.572034,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",64,"A100-D0-E20-F1-L100-cayz-1"
"665",1586510000,76891000,0.121067,0.579005,1609710000,73594700,0.119598,0.574569,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",65,"A100-D0-E20-F1-L100-cayz-1"
"666",1609690000,116396000,0.121067,0.579005,1619750000,111043000,0.120328,0.576404,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",66,"A100-D0-E20-F1-L100-cayz-1"
"667",1594570000,48400900,0.121067,0.579005,1596730000,46483900,0.121,0.578084,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",67,"A100-D0-E20-F1-L100-cayz-1"
"668",1558500000,212366000,0.121067,0.579005,1.551e+09,230954000,0.121683,0.579783,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",68,"A100-D0-E20-F1-L100-cayz-1"
"669",1508170000,87278100,0.121067,0.579005,1493070000,82603900,0.122393,0.581535,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",69,"A100-D0-E20-F1-L100-cayz-1"
"670",1471820000,235992000,0.121067,0.579005,1453300000,246769000,0.12137,0.579004,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",70,"A100-D0-E20-F1-L100-cayz-1"
"671",1484410000,95447400,0.121067,0.579005,1478980000,87297400,0.120759,0.577484,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",71,"A100-D0-E20-F1-L100-cayz-1"
"672",1521150000,76222800,0.121067,0.579005,1526580000,69876600,0.119193,0.573547,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",72,"A100-D0-E20-F1-L100-cayz-1"
"673",1596210000,136613000,0.121067,0.579005,1620430000,134285000,0.118607,0.572059,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",73,"A100-D0-E20-F1-L100-cayz-1"
"674",1623490000,65447800,0.121067,0.579005,1656590000,62519700,0.118364,0.571439,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",74,"A100-D0-E20-F1-L100-cayz-1"
"675",1622730000,69584300,0.121067,0.579005,1655370000,75206400,0.118394,0.571517,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",75,"A100-D0-E20-F1-L100-cayz-1"
"676",1605030000,124275000,0.121067,0.579005,1635440000,116634000,0.118759,0.572447,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",76,"A100-D0-E20-F1-L100-cayz-1"
"677",1547860000,79977800,0.121067,0.579005,1.575e+09,86813100,0.118731,0.572374,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",77,"A100-D0-E20-F1-L100-cayz-1"
"678",1486540000,104534000,0.121067,0.579005,1510220000,97263300,0.118992,0.573037,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",78,"A100-D0-E20-F1-L100-cayz-1"
"679",1438230000,99280100,0.121067,0.579005,1459300000,127833000,0.118918,0.572848,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",79,"A100-D0-E20-F1-L100-cayz-1"
"680",1391950000,76790900,0.121067,0.579005,1412940000,107861000,0.118973,0.572988,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",80,"A100-D0-E20-F1-L100-cayz-1"
"681",1359940000,81735900,0,0,1386520000,106958000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",81,"A100-D0-E20-F1-L100-cayz-1"
"682",1497450000,97868000,0,0,1554920000,110849000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",82,"A100-D0-E20-F1-L100-cayz-1"
"683",1630780000,160660000,0,0,1739440000,114487000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",83,"A100-D0-E20-F1-L100-cayz-1"
"684",1761870000,51227200,0,0,1930220000,117704000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",84,"A100-D0-E20-F1-L100-cayz-1"
"685",1912810000,158942000,0,0,2120200000,120470000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",85,"A100-D0-E20-F1-L100-cayz-1"
"686",2075500000,110987000,0,0,2304700000,122817000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",86,"A100-D0-E20-F1-L100-cayz-1"
"687",2223510000,164455000,0,0,2481060000,124804000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",87,"A100-D0-E20-F1-L100-cayz-1"
"688",2391310000,89517200,0,0,2647890000,126488000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",88,"A100-D0-E20-F1-L100-cayz-1"
"689",2563590000,137791000,0,0,2804460000,127921000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",89,"A100-D0-E20-F1-L100-cayz-1"
"690",2739600000,120837000,0,0,2950380000,129146000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",90,"A100-D0-E20-F1-L100-cayz-1"
"691",2891030000,92464100,0,0,3085570000,130195000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",91,"A100-D0-E20-F1-L100-cayz-1"
"692",3034100000,196892000,0,0,3210060000,131096000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",92,"A100-D0-E20-F1-L100-cayz-1"
"693",3149030000,161384000,0,0,3324120000,131873000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",93,"A100-D0-E20-F1-L100-cayz-1"
"694",3255590000,142932000,0,0,3428010000,132542000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",94,"A100-D0-E20-F1-L100-cayz-1"
"695",3394540000,209389000,0,0,3522280000,133121000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",95,"A100-D0-E20-F1-L100-cayz-1"
"696",3538760000,128842000,0,0,3607350000,133621000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",96,"A100-D0-E20-F1-L100-cayz-1"
"697",3696200000,72051300,0,0,3683880000,134055000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",97,"A100-D0-E20-F1-L100-cayz-1"
"698",3.867e+09,110300000,0,0,3752500000,134431000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",98,"A100-D0-E20-F1-L100-cayz-1"
"699",3986640000,77505500,0,0,3813800000,134757000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",99,"A100-D0-E20-F1-L100-cayz-1"
"700",4039490000,113564000,0,1.11022e-16,3868430000,135040000,0,0,"A100-D0-E20-F1-L100-cayz",1,"A100","D0","E20","F1","L100","cayz",100,"A100-D0-E20-F1-L100-cayz-1"
"701",4084180000,85261600,0,0,4147950000,141076000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",1,"A100-D0-E20-F1-L100-cayz-2"
"702",4084160000,143419000,0,0,4147950000,158738000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",2,"A100-D0-E20-F1-L100-cayz-2"
"703",4069930000,216733000,0,0,4150010000,140020000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",3,"A100-D0-E20-F1-L100-cayz-2"
"704",4037960000,68135200,0,0,4162640000,139749000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",4,"A100-D0-E20-F1-L100-cayz-2"
"705",4041770000,136641000,0,0,4188160000,136957000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",5,"A100-D0-E20-F1-L100-cayz-2"
"706",4070070000,124803000,0,0,4214380000,139269000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",6,"A100-D0-E20-F1-L100-cayz-2"
"707",4068830000,159572000,0,0,4238330000,136768000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",7,"A100-D0-E20-F1-L100-cayz-2"
"708",4068460000,103960000,0,0,4257320000,230013000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",8,"A100-D0-E20-F1-L100-cayz-2"
"709",4070550000,273859000,0,0,4271450000,143739000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",9,"A100-D0-E20-F1-L100-cayz-2"
"710",4076650000,94475900,0,0,4306770000,125516000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",10,"A100-D0-E20-F1-L100-cayz-2"
"711",4111190000,153102000,0,0,4384430000,129933000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",11,"A100-D0-E20-F1-L100-cayz-2"
"712",4199410000,169354000,0,0,4448220000,122390000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",12,"A100-D0-E20-F1-L100-cayz-2"
"713",4262160000,97230700,0,0,4487050000,136089000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",13,"A100-D0-E20-F1-L100-cayz-2"
"714",4330720000,87163000,0,0,4498370000,127171000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",14,"A100-D0-E20-F1-L100-cayz-2"
"715",4383560000,267757000,0,0,4485040000,134679000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",15,"A100-D0-E20-F1-L100-cayz-2"
"716",4382880000,41452300,0,0,4457820000,132805000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",16,"A100-D0-E20-F1-L100-cayz-2"
"717",4384610000,227313000,0,0,4420410000,171094000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",17,"A100-D0-E20-F1-L100-cayz-2"
"718",4411030000,107258000,0,0,4381620000,151488000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",18,"A100-D0-E20-F1-L100-cayz-2"
"719",4409120000,188962000,0,0,4354790000,140951000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",19,"A100-D0-E20-F1-L100-cayz-2"
"720",4438170000,131096000,0,0,4354790000,132057000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",20,"A100-D0-E20-F1-L100-cayz-2"
"721",4458080000,273268000,0,0,4365670000,251301000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",21,"A100-D0-E20-F1-L100-cayz-2"
"722",4492840000,63651800,0,0,4376330000,80040300,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",22,"A100-D0-E20-F1-L100-cayz-2"
"723",4552740000,270413000,0,0,4413180000,167616000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",23,"A100-D0-E20-F1-L100-cayz-2"
"724",4639730000,217543000,0,0,4483250000,264949000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",24,"A100-D0-E20-F1-L100-cayz-2"
"725",4706910000,108197000,0,0,4516880000,91196000,0,0,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",25,"A100-D0-E20-F1-L100-cayz-2"
"726",4837080000,49936300,0.121067,0.579005,4587550000,59470400,0.127942,0.598397,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",26,"A100-D0-E20-F1-L100-cayz-2"
"727",4398830000,186369000,0.121067,0.579005,4127690000,194284000,0.129667,0.602421,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",27,"A100-D0-E20-F1-L100-cayz-2"
"728",3940750000,86935400,0.121067,0.579005,3655830000,87650600,0.130977,0.605439,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",28,"A100-D0-E20-F1-L100-cayz-2"
"729",3502880000,176412000,0.121067,0.579005,3222830000,221270000,0.131465,0.606554,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",29,"A100-D0-E20-F1-L100-cayz-2"
"730",3131110000,118973000,0.121067,0.579005,2870090000,114737000,0.131952,0.607663,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",30,"A100-D0-E20-F1-L100-cayz-2"
"731",2810360000,152598000,0.121067,0.579005,2583320000,125737000,0.130162,0.603567,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",31,"A100-D0-E20-F1-L100-cayz-2"
"732",2566180000,119196000,0.121067,0.579005,2393060000,84849000,0.128666,0.600093,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",32,"A100-D0-E20-F1-L100-cayz-2"
"733",2371290000,166545000,0.121067,0.579005,2231840000,164701000,0.12815,0.598886,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",33,"A100-D0-E20-F1-L100-cayz-2"
"734",2223630000,88837700,0.121067,0.579005,2087260000,70204800,0.129501,0.602036,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",34,"A100-D0-E20-F1-L100-cayz-2"
"735",2112190000,84608400,0.121067,0.579005,1957960000,104134000,0.130852,0.605152,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",35,"A100-D0-E20-F1-L100-cayz-2"
"736",2026720000,90714400,0.121067,0.579005,1853210000,94456200,0.133325,0.610765,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",36,"A100-D0-E20-F1-L100-cayz-2"
"737",1925630000,56692800,0.121067,0.579005,1735490000,86128700,0.134337,0.613026,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",37,"A100-D0-E20-F1-L100-cayz-2"
"738",1816620000,86157300,0.121067,0.579005,1629040000,85642000,0.134657,0.613739,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",38,"A100-D0-E20-F1-L100-cayz-2"
"739",1698840000,86755100,0.121067,0.579005,1529460000,76993100,0.133065,0.610179,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",39,"A100-D0-E20-F1-L100-cayz-2"
"740",1575730000,95289300,0.121067,0.579005,1439440000,107166000,0.131157,0.60585,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",40,"A100-D0-E20-F1-L100-cayz-2"
"741",1469780000,86022700,0.121067,0.579005,1359170000,98344200,0.129971,0.603125,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",41,"A100-D0-E20-F1-L100-cayz-2"
"742",1385610000,46838300,0.121067,0.579005,1294220000,53777300,0.128137,0.598854,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",42,"A100-D0-E20-F1-L100-cayz-2"
"743",1323070000,82446600,0.121067,0.579005,1255640000,80588700,0.125861,0.593463,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",43,"A100-D0-E20-F1-L100-cayz-2"
"744",1262890000,203363000,0.121067,0.579005,1221810000,183530000,0.123669,0.58817,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",44,"A100-D0-E20-F1-L100-cayz-2"
"745",1199770000,96722000,0.121067,0.579005,1180340000,97600400,0.121861,0.583729,"A100-D0-E20-F1-L100-cayz",2,"A100","D0","E20","F1","L100","cayz",45,"A100-D0-E20-F1-L100-cayz-2"
