"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"4058",1639470000,79056400,0.121067,1679040000,82504500,0.118596,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",58,"B0-D100-E1-F0-cod-41"
"4059",1636150000,88269500,0.121067,1667130000,87139500,0.119245,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",59,"B0-D100-E1-F0-cod-41"
"4060",1598700000,124767000,0.121067,1620700000,118481000,0.1197,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",60,"B0-D100-E1-F0-cod-41"
"4061",1541800000,61175300,0.121067,1557880000,71361100,0.120102,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",61,"B0-D100-E1-F0-cod-41"
"4062",1489960000,124052000,0.121067,1499270000,134537000,0.120748,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",62,"B0-D100-E1-F0-cod-41"
"4063",1443720000,39116500,0.121067,1448110000,38258100,0.120679,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",63,"B0-D100-E1-F0-cod-41"
"4064",1396370000,148538000,0.121067,1405480000,144127000,0.119982,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",64,"B0-D100-E1-F0-cod-41"
"4065",1353550000,75078400,0.121067,1371300000,78908100,0.119207,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",65,"B0-D100-E1-F0-cod-41"
"4066",1311040000,142478000,0.121067,1333990000,136355000,0.119043,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",66,"B0-D100-E1-F0-cod-41"
"4067",1297520000,61037800,0.121067,1322630000,58465200,0.118724,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",67,"B0-D100-E1-F0-cod-41"
"4068",1292680000,31944700,0.121067,1318360000,35700400,0.119034,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",68,"B0-D100-E1-F0-cod-41"
"4069",1299670000,190953000,0.121067,1320800000,195133000,0.119435,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",69,"B0-D100-E1-F0-cod-41"
"4070",1268570000,152312000,0.121067,1285310000,150001000,0.119603,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",70,"B0-D100-E1-F0-cod-41"
"4071",1245940000,114310000,0.121067,1262070000,108509000,0.119682,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",71,"B0-D100-E1-F0-cod-41"
"4072",1288440000,158669000,0.121067,1305120000,158896000,0.119755,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",72,"B0-D100-E1-F0-cod-41"
"4073",1347980000,103676000,0.121067,1362130000,95116500,0.120179,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",73,"B0-D100-E1-F0-cod-41"
"4074",1413080000,141519000,0.121067,1422340000,141327000,0.120647,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",74,"B0-D100-E1-F0-cod-41"
"4075",1478250000,81894600,0.121067,1480740000,81147400,0.121377,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",75,"B0-D100-E1-F0-cod-41"
"4076",1524510000,103590000,0.121067,1517510000,105068000,0.122061,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",76,"B0-D100-E1-F0-cod-41"
"4077",1552940000,139972000,0.121067,1538380000,137729000,0.122538,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",77,"B0-D100-E1-F0-cod-41"
"4078",1547250000,127956000,0.121067,1527570000,132490000,0.122851,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",78,"B0-D100-E1-F0-cod-41"
"4079",1539200000,133038000,0.121067,1516550000,129746000,0.123108,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",79,"B0-D100-E1-F0-cod-41"
"4080",1543680000,100455000,0.121067,1519910000,103933000,0.123001,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",80,"B0-D100-E1-F0-cod-41"
"4081",1555080000,78257300,0.121067,1532330000,78104500,0.122981,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",81,"B0-D100-E1-F0-cod-41"
"4082",1.564e+09,128744000,0.121067,1541970000,120883000,0.122782,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",82,"B0-D100-E1-F0-cod-41"
"4083",1549080000,125653000,0.121067,1529560000,122619000,0.122628,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",83,"B0-D100-E1-F0-cod-41"
"4084",1522700000,134231000,0.121067,1502980000,133744000,0.122955,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",84,"B0-D100-E1-F0-cod-41"
"4085",1511020000,71251000,0.121067,1486560000,67931800,0.12341,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",85,"B0-D100-E1-F0-cod-41"
"4086",1512800000,73295800,0.121067,1483120000,73572200,0.123799,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",86,"B0-D100-E1-F0-cod-41"
"4087",1510100000,163700000,0.121067,1475320000,151611000,0.124243,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",87,"B0-D100-E1-F0-cod-41"
"4088",1476740000,101361000,0.121067,1437270000,101615000,0.12468,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",88,"B0-D100-E1-F0-cod-41"
"4089",1450450000,127842000,0.121067,1.405e+09,121735000,0.125598,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",89,"B0-D100-E1-F0-cod-41"
"4090",1451860000,106308000,0.121067,1396970000,105150000,0.12626,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",90,"B0-D100-E1-F0-cod-41"
"4091",1454780000,72751300,0.121067,1392010000,70961400,0.127033,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-41"
"4092",1464210000,74495800,0.121067,1393280000,67733000,0.127615,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-41"
"4093",1456650000,172446000,0.121067,1379940000,163238000,0.128156,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-41"
"4094",1422590000,91100100,0.121067,1340410000,86014300,0.129024,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-41"
"4095",1401240000,163901000,0.121067,1311030000,151752000,0.130034,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-41"
"4096",1409880000,113202000,0.121067,1309270000,100964000,0.130992,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-41"
"4097",1426750000,74802700,0.121067,1313900000,66980400,0.132245,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-41"
"4098",1465470000,140565000,0.121067,1335500000,123846000,0.133791,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-41"
"4099",1481840000,76428800,0.121067,1332720000,69108500,0.135675,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-41"
"4100",1483060000,90086500,0.121067,1313540000,117220000,0.137984,"B0-D100-E1-F0-cod",41,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-41"
"4101",4084180000,111055000,0,3744230000,136258000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-42"
"4102",4084170000,137921000,0,3744240000,112719000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-42"
"4103",4077760000,135557000,0,3748930000,123721000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-42"
"4104",4063530000,230465000,0,3758560000,177141000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-42"
"4105",4055270000,68590100,0,3763990000,98791600,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-42"
"4106",4080730000,256659000,0,3786190000,147961000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-42"
"4107",4134200000,107921000,0,3825580000,93966700,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-42"
"4108",4188010000,71673800,0,3855190000,89884300,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-42"
"4109",4284480000,107008000,0,3882050000,98849600,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-42"
"4110",4.329e+09,107246000,0,3.876e+09,134081000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-42"
"4111",4317130000,125057000,0,3841480000,113378000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-42"
"4112",4269730000,198527000,0,3798200000,115140000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-42"
"4113",4201360000,115893000,0,3762930000,137990000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-42"
"4114",4154160000,170028000,0,3729820000,188282000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-42"
"4115",4143860000,96910200,0,3708840000,104285000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-42"
"4116",4145270000,81306100,0,3724780000,83732500,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-42"
"4117",4159570000,169605000,0,3772580000,161188000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-42"
"4118",4140040000,87774500,0,3798510000,90775200,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-42"
"4119",4107030000,106510000,0,3812760000,132044000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-42"
"4120",4080350000,64002300,0,3829870000,58390300,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-42"
"4121",4028430000,105937000,0,3827450000,104513000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",21,"B0-D100-E1-F0-cod-42"
"4122",3954040000,61048200,0,3808130000,50876900,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",22,"B0-D100-E1-F0-cod-42"
"4123",3853670000,126341000,0,3752140000,130704000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",23,"B0-D100-E1-F0-cod-42"
"4124",3741870000,88393000,0,3673460000,94369400,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",24,"B0-D100-E1-F0-cod-42"
"4125",3623440000,127384000,0,3576060000,122706000,0,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",25,"B0-D100-E1-F0-cod-42"
"4126",3525910000,78605600,0.121067,3497130000,104331000,0.121831,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",26,"B0-D100-E1-F0-cod-42"
"4127",3056880000,118740000,0.121067,3042120000,84154100,0.121513,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",27,"B0-D100-E1-F0-cod-42"
"4128",2677010000,106152000,0.121067,2677300000,94437900,0.120508,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",28,"B0-D100-E1-F0-cod-42"
"4129",2364990000,98214400,0.121067,2378060000,95023400,0.120619,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",29,"B0-D100-E1-F0-cod-42"
"4130",2125960000,137187000,0.121067,2127690000,150055000,0.121493,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",30,"B0-D100-E1-F0-cod-42"
"4131",1938410000,140690000,0.121067,1923600000,152561000,0.122588,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",31,"B0-D100-E1-F0-cod-42"
"4132",1801120000,66154700,0.121067,1775030000,70779900,0.122995,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",32,"B0-D100-E1-F0-cod-42"
"4133",1720820000,105115000,0.121067,1696900000,106556000,0.122479,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",33,"B0-D100-E1-F0-cod-42"
"4134",1.661e+09,64317400,0.121067,1648530000,66107300,0.121498,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",34,"B0-D100-E1-F0-cod-42"
"4135",1594420000,112476000,0.121067,1595310000,117054000,0.120538,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",35,"B0-D100-E1-F0-cod-42"
"4136",1528220000,164456000,0.121067,1541570000,129545000,0.119563,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",36,"B0-D100-E1-F0-cod-42"
"4137",1460410000,103898000,0.121067,1484790000,100144000,0.118732,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",37,"B0-D100-E1-F0-cod-42"
"4138",1432100000,134262000,0.121067,1455330000,149489000,0.120041,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",38,"B0-D100-E1-F0-cod-42"
"4139",1438550000,96509500,0.121067,1441660000,91749800,0.121649,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",39,"B0-D100-E1-F0-cod-42"
"4140",1451760000,83194600,0.121067,1440830000,83450200,0.122209,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",40,"B0-D100-E1-F0-cod-42"
"4141",1469240000,100846000,0.121067,1453990000,93794400,0.12256,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",41,"B0-D100-E1-F0-cod-42"
"4142",1465580000,81084900,0.121067,1446850000,77826400,0.122734,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",42,"B0-D100-E1-F0-cod-42"
"4143",1445440000,46053300,0.121067,1424020000,58011800,0.123156,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",43,"B0-D100-E1-F0-cod-42"
"4144",1416310000,58162500,0.121067,1389880000,58419500,0.123631,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",44,"B0-D100-E1-F0-cod-42"
"4145",1364340000,96430800,0.121067,1337310000,94895900,0.123287,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",45,"B0-D100-E1-F0-cod-42"
"4146",1288610000,155624000,0.121067,1268140000,134051000,0.122782,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",46,"B0-D100-E1-F0-cod-42"
"4147",1217970000,102800000,0.121067,1203150000,97124500,0.122459,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",47,"B0-D100-E1-F0-cod-42"
"4148",1190820000,99796700,0.121067,1173440000,95105800,0.123638,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",48,"B0-D100-E1-F0-cod-42"
"4149",1.208e+09,102702000,0.121067,1176610000,94786500,0.125105,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",49,"B0-D100-E1-F0-cod-42"
"4150",1231610000,94907400,0.121067,1185320000,104619000,0.126578,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",50,"B0-D100-E1-F0-cod-42"
"4151",1255710000,121674000,0.121067,1194180000,125573000,0.128084,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",51,"B0-D100-E1-F0-cod-42"
"4152",1274590000,137043000,0.121067,1202380000,139333000,0.128429,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",52,"B0-D100-E1-F0-cod-42"
"4153",1.292e+09,78864000,0.121067,1219880000,74018000,0.127975,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",53,"B0-D100-E1-F0-cod-42"
"4154",1323640000,60830600,0.121067,1256730000,61124800,0.127101,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",54,"B0-D100-E1-F0-cod-42"
"4155",1353330000,87830500,0.121067,1292770000,92446200,0.126537,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",55,"B0-D100-E1-F0-cod-42"
"4156",1349110000,81185400,0.121067,1.293e+09,78694100,0.126146,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",56,"B0-D100-E1-F0-cod-42"
"4157",1320540000,63073300,0.121067,1270350000,76009100,0.125551,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",57,"B0-D100-E1-F0-cod-42"
"4158",1286060000,159713000,0.121067,1242830000,153551000,0.125074,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",58,"B0-D100-E1-F0-cod-42"
"4159",1242740000,118018000,0.121067,1208410000,125121000,0.123853,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",59,"B0-D100-E1-F0-cod-42"
"4160",1218410000,36296300,0.121067,1195400000,36132900,0.123104,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",60,"B0-D100-E1-F0-cod-42"
"4161",1239930000,90235800,0.121067,1225030000,89073000,0.122052,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",61,"B0-D100-E1-F0-cod-42"
"4162",1250420000,93056800,0.121067,1245670000,91074200,0.12114,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",62,"B0-D100-E1-F0-cod-42"
"4163",1231720000,84882200,0.121067,1233960000,87825500,0.120643,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",63,"B0-D100-E1-F0-cod-42"
"4164",1215350000,135165000,0.121067,1221420000,114984000,0.120411,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",64,"B0-D100-E1-F0-cod-42"
"4165",1199970000,74088100,0.121067,1208320000,76466200,0.120169,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",65,"B0-D100-E1-F0-cod-42"
"4166",1199200000,135803000,0.121067,1203980000,134896000,0.121333,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",66,"B0-D100-E1-F0-cod-42"
"4167",1213430000,86045500,0.121067,1206300000,75626100,0.122265,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",67,"B0-D100-E1-F0-cod-42"
"4168",1228850000,119640000,0.121067,1213110000,123293000,0.123075,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",68,"B0-D100-E1-F0-cod-42"
"4169",1255890000,89452300,0.121067,1230860000,95856600,0.124145,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",69,"B0-D100-E1-F0-cod-42"
"4170",1276560000,120558000,0.121067,1241610000,118041000,0.124736,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",70,"B0-D100-E1-F0-cod-42"
"4171",1297030000,57226000,0.121067,1259780000,55519100,0.124542,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",71,"B0-D100-E1-F0-cod-42"
"4172",1311500000,70312300,0.121067,1276390000,72522500,0.124332,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",72,"B0-D100-E1-F0-cod-42"
"4173",1315860000,66313700,0.121067,1282780000,67660600,0.124131,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",73,"B0-D100-E1-F0-cod-42"
"4174",1288860000,92233300,0.121067,1258510000,89929900,0.123847,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",74,"B0-D100-E1-F0-cod-42"
"4175",1246130000,116751000,0.121067,1220270000,120550000,0.12346,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",75,"B0-D100-E1-F0-cod-42"
"4176",1201260000,90963400,0.121067,1179370000,88370700,0.123246,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",76,"B0-D100-E1-F0-cod-42"
"4177",1177970000,54856100,0.121067,1159380000,53669900,0.122812,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",77,"B0-D100-E1-F0-cod-42"
"4178",1175800000,109416000,0.121067,1161180000,107891000,0.122517,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",78,"B0-D100-E1-F0-cod-42"
"4179",1167010000,42581600,0.121067,1154350000,43859400,0.122367,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",79,"B0-D100-E1-F0-cod-42"
"4180",1153280000,94769400,0.121067,1141100000,94039600,0.122422,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",80,"B0-D100-E1-F0-cod-42"
"4181",1139450000,80541900,0.121067,1127830000,82372200,0.122277,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",81,"B0-D100-E1-F0-cod-42"
"4182",1112230000,100512000,0.121067,1101540000,97911600,0.122254,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",82,"B0-D100-E1-F0-cod-42"
"4183",1096310000,89067100,0.121067,1086940000,83518500,0.122033,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",83,"B0-D100-E1-F0-cod-42"
"4184",1089130000,72701500,0.121067,1081140000,72453100,0.122023,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",84,"B0-D100-E1-F0-cod-42"
"4185",1094650000,93986800,0.121067,1085180000,89162900,0.122382,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",85,"B0-D100-E1-F0-cod-42"
"4186",1098610000,96432600,0.121067,1085620000,97451800,0.122729,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",86,"B0-D100-E1-F0-cod-42"
"4187",1099730000,64149400,0.121067,1082710000,63052600,0.123322,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",87,"B0-D100-E1-F0-cod-42"
"4188",1108040000,132031000,0.121067,1086360000,131609000,0.123679,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",88,"B0-D100-E1-F0-cod-42"
"4189",1112270000,49619600,0.121067,1088160000,49937500,0.123892,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",89,"B0-D100-E1-F0-cod-42"
"4190",1119510000,43027000,0.121067,1093480000,42842000,0.124035,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",90,"B0-D100-E1-F0-cod-42"
"4191",1133600000,158397000,0.121067,1107420000,159699000,0.12391,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-42"
"4192",1113460000,119724000,0.121067,1088450000,118226000,0.123816,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-42"
"4193",1101710000,100595000,0.121067,1078120000,100858000,0.123638,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-42"
"4194",1135560000,74856800,0.121067,1113910000,77021800,0.12336,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-42"
"4195",1178530000,151842000,0.121067,1158330000,158797000,0.123087,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-42"
"4196",1209730000,45602900,0.121067,1192120000,49607700,0.122667,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-42"
"4197",1239990000,120057000,0.121067,1227550000,123043000,0.12192,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-42"
"4198",1268730000,82935000,0.121067,1265890000,85708400,0.120843,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-42"
"4199",1270370000,60266500,0.121067,1277850000,63345500,0.119924,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-42"
"4200",1274890000,80442500,0.121067,1292740000,103704000,0.118961,"B0-D100-E1-F0-cod",42,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-42"
"4201",4084180000,131210000,0,4260050000,131309000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-43"
"4202",4084180000,100086000,0,4260040000,140271000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-43"
"4203",4083860000,140700000,0,4258170000,120087000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-43"
"4204",4073360000,83696400,0,4254210000,117752000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-43"
"4205",4051010000,72168600,0,4246940000,115711000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-43"
"4206",4021500000,102913000,0,4226380000,119002000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-43"
"4207",3955940000,107257000,0,4193010000,106282000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-43"
"4208",3864950000,177235000,0,4149530000,121513000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-43"
"4209",3771560000,121943000,0,4097400000,136331000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-43"
"4210",3705410000,73355300,0,4038820000,103698000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-43"
"4211",3686340000,152767000,0,3989370000,136531000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-43"
"4212",3668770000,174318000,0,3948110000,192735000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-43"
"4213",3650060000,170855000,0,3909550000,183551000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-43"
"4214",3671030000,111237000,0,3906630000,143205000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-43"
"4215",3734580000,114801000,0,3959620000,122527000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-43"
"4216",3814400000,106145000,0,4043610000,163946000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-43"
"4217",3874830000,148269000,0,4123150000,122336000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-43"
"4218",3910350000,249189000,0,4192270000,229975000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-43"
"4219",3928550000,116461000,0,4253850000,109213000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-43"
"4220",3983540000,197848000,0,4318060000,218442000,0,"B0-D100-E1-F0-cod",43,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-43"
